"Year","Value","Country"
"1992","1.6545454545454545","Mongolia"
"1992","21.552500000000002","Namibia"
"1992","18.34","Nepal"
"1992","10.31344827586207","Netherlands"
"1992","23.255","New Caledonia"
"1992","11.015714285714285","New Zealand"
"1992","4.23010989010989","Norway"
"1992","26.990000000000002","Palau"
"1992","27.400000000000002","Papua New Guinea"
"1992","27.662857142857142","Philippines"
"1992","20.84","Pitcairn"
"1992","8.280000000000001","Poland"
"1992","15.693333333333333","Portugal"
"1992","25.453333333333337","Puerto Rico"
"1992","10.09695652173913","Romania"
"1992","-0.5255030800821348","Russian Federation"
"1992","18.425","Saint Helena"
"1992","23.928","Saudi Arabia"
"1992","12.61","Serbia"
"1992","26.6","Seychelles"
"1992","8.227500000000001","Slovakia"
"1992","9.744444444444445","Slovenia"
"1992","17.65818181818182","South Africa"
"1992","-3.69","South Georgia and the South Sandwich Islands"
"1992","14.983928571428573","Spain"
"1992","21.535","Sri Lanka"
"1992","-4.2","Svalbard and Jan Mayen"
"1992","5.463615023474178","Sweden"
"1992","9.174285714285714","Switzerland"
"1992","17.72","Syrian Arab Republic"
"1992","11.96","Tajikistan"
"1992","27.418","Thailand"
"1992","18.7","Tonga"
"1992","27.09","Trinidad and Tobago"
"1992","12.662","Turkey"
"1992","15.866666666666667","Turkmenistan"
"1992","8.932222222222224","Ukraine"
"1992","9.320886075949371","United Kingdom"
"1992","11.058902525371717","United States"
"1992","16.814999999999998","Uruguay"
"1992","14.571666666666665","Uzbekistan"
"1992","26.105","Venezuela"
"1992","27.67","Virgin Islands, U.S."
"1992","27.36","Wallis and Futuna"
"1993","5.9399999999999995","Aland Islands"
"1993","20.87","Algeria"
"1993","27.23","American Samoa"
"1993","16.50578947368421","Argentina"
"1993","3.75","Armenia"
"1993","18.101938534278965","Australia"
"1993","7.6000000000000005","Austria"
"1993","13.83","Azerbaijan"
"1993","25.11","Bahamas"
"1993","6.8566666666666665","Belarus"
"1993","10.1","Belgium"
"1993","24.88","Belize"
"1993","23.2","Bermuda"
"1993","10.58","Bosnia and Herzegovina"
"1993","28.29","Cambodia"
"1993","4.134333333333335","Canada"
"1993","10.993880597014927","China"
"1993","25.17","Christmas Island"
"1993","26.72","Cocos (Keeling) Islands"
"1993","26.54","Colombia"
"1993","26","Costa Rica"
"1993","12.823076923076924","Croatia"
"1993","26.505000000000003","Cuba"
"1993","19.263333333333332","Cyprus"
"1993","8.36","Czech Republic"
"1993","8.1225","Denmark"
"1993","26.38","Dominican Republic"
"1993","25.24","Egypt"
"1993","28.71","El Salvador"
"1993","5.362222222222222","Estonia"
"1993","-5.96","Falkland Islands (Malvinas)"
"1993","2.57928","Finland"
"1993","11.779347826086957","France"
"1993","26.31","French Guiana"
"1993","-12.815","French Southern Territories"
"1993","8.676196078431376","Germany"
"1993","16.792666666666666","Greece"
"1993","-5.99","Greenland"
"1993","26.82","Guadeloupe"
"1993","27.49","Guam"
"1993","17.31","Guatemala"
"1993","10.94","Guernsey"
"1993","10.65","Hungary"
"1993","2.1537499999999996","Iceland"
"1993","26.98","India"
"1993","15.598749999999999","Iran, Islamic Republic of"
"1993","9.782","Ireland"
"1993","9.59","Isle of Man"
"1993","19.784","Israel"
"1993","11.781818181818181","Italy"
"1993","18.11909090909091","Japan"
"1993","11.02","Jersey"
"1993","4.8404","Kazakhstan"
"1993","12.716666666666669","Korea, Republic of"
"1993","25.91","Kuwait"
"1993","3.37","Kyrgyzstan"
"1993","6.508333333333333","Lithuania"
"1993","9","Luxembourg"
"1993","27.48","Malaysia"
"1993","27.39","Maldives"
"1993","27.546666666666663","Marshall Islands"
"1993","24.536666666666665","Mauritius"
"1993","20.741025950512988","Mexico"
"1993","27.235","Micronesia, Federated States of"
"1993","1.3830000000000002","Mongolia"
"1993","21.880000000000003","Namibia"
"1993","18.52","Nepal"
"1993","9.468709677419353","Netherlands"
"1993","23.105","New Caledonia"
"1993","11.497142857142856","New Zealand"
"1993","3.6706896551724135","Norway"
"1993","26.830000000000002","Palau"
"1993","27.296666666666667","Papua New Guinea"
"1993","27.49857142857143","Philippines"
"1993","7.515000000000001","Poland"
"1993","15.07","Portugal"
"1993","25.452631578947365","Puerto Rico"
"1993","9.485","Romania"
"1993","-0.4751559251559251","Russian Federation"
"1993","18.905","Saint Helena"
"1993","25.06","Saudi Arabia"
"1993","11.903333333333334","Serbia"
"1993","26.8","Seychelles"
"1993","7.645","Slovakia"
"1993","9.276875","Slovenia"
"1993","17.456363636363633","South Africa"
"1993","-23.12","South Georgia and the South Sandwich Islands"
"1993","14.766666666666666","Spain"
"1993","21.685000000000002","Sri Lanka"
"1993","-4.956","Svalbard and Jan Mayen"
"1993","4.432975609756099","Sweden"
"1993","8.794285714285715","Switzerland"
"1993","18.773333333333337","Syrian Arab Republic"
"1993","11.52","Tajikistan"
"1993","27.411666666666665","Thailand"
"1993","13.315999999999999","Turkey"
"1993","15.646666666666667","Turkmenistan"
"1993","7.11125","Ukraine"
"1993","8.920789473684211","United Kingdom"
"1993","10.84445801923576","United States"
"1993","16.845","Uruguay"
"1993","13.793333333333335","Uzbekistan"
"1993","25.786","Venezuela"
"1993","28.69","Virgin Islands, U.S."
"1993","27.14","Wallis and Futuna"
"1994","5.87","Aland Islands"
"1994","20.9925","Algeria"
"1994","27.64","American Samoa"
"1994","16.657142857142855","Argentina"
"1994","8.655000000000001","Armenia"
"1994","17.993366583541146","Australia"
"1994","8.82","Austria"
"1994","14.62","Azerbaijan"
"1994","25.62","Bahamas"
"1994","7.31","Belarus"
"1994","11.07","Belgium"
"1994","25.07","Belize"
"1994","23.67","Bermuda"
"1994","11.64","Bosnia and Herzegovina"
"1994","28.52","Cambodia"
"1994","4.318469475494407","Canada"
"1994","11.871692307692308","China"
"1994","26.49","Cocos (Keeling) Islands"
"1994","23.034999999999997","Colombia"
"1994","25.77","Costa Rica"
"1994","13.947692307692307","Croatia"
"1994","28.05","Cuba"
"1994","20.203333333333333","Cyprus"
"1994","8.796666666666667","Czech Republic"
"1994","9.137500000000001","Denmark"
"1994","23.27666666666667","Egypt"
"1994","28.67","El Salvador"
"1994","5.4433333333333325","Estonia"
"1994","-9.09","Falkland Islands (Malvinas)"
"1994","2.6384868421052627","Finland"
"1994","12.969782608695652","France"
"1994","26.22","French Guiana"
"1994","-11.53","French Southern Territories"
"1994","9.912485436893204","Germany"
"1994","17.642","Greece"
"1994","-3.661","Greenland"
"1994","26.81","Guadeloupe"
"1994","27.016666666666666","Guam"
"1994","17.58","Guatemala"
"1994","11.8","Guernsey"
"1994","12.048","Hungary"
"1994","2.0774999999999997","Iceland"
"1994","16.2825","Iran, Islamic Republic of"
"1994","10.015714285714285","Ireland"
"1994","9.88","Isle of Man"
"1994","20.114","Israel"
"1994","12.851666666666667","Italy"
"1994","18.819090909090907","Japan"
"1994","11.85","Jersey"
"1994","5.929600000000001","Kazakhstan"
"1994","14.170000000000002","Korea, Republic of"
"1994","26.23","Kuwait"
"1994","3.87","Kyrgyzstan"
"1994","7.044999999999999","Lithuania"
"1994","10.844999999999999","Luxembourg"
"1994","27.558000000000003","Malaysia"
"1994","27.49","Maldives"
"1994","27.62","Marshall Islands"
"1994","24.866666666666664","Mauritius"
"1994","20.97455610357583","Mexico"
"1994","27.56833333333334","Micronesia, Federated States of"
"1994","2.2733333333333334","Mongolia"
"1994","21.44333333333333","Namibia"
"1994","18.73","Nepal"
"1994","10.422333333333333","Netherlands"
"1994","22.985","New Caledonia"
"1994","11.835714285714285","New Zealand"
"1994","3.2504347826086963","Norway"
"1994","27.69","Palau"
"1994","27.266666666666666","Papua New Guinea"
"1994","27.541428571428572","Philippines"
"1994","20.94","Pitcairn"
"1994","8.175","Poland"
"1994","15.841666666666667","Portugal"
"1994","25.137500000000003","Puerto Rico"
"1994","11.341818181818182","Romania"
"1994","-0.281370449678801","Russian Federation"
"1994","25.75","Saint Helena"
"1994","25.326","Saudi Arabia"
"1994","13.383333333333333","Serbia"
"1994","27.095","Seychelles"
"1994","8.9","Slovakia"
"1994","10.4375","Slovenia"
"1994","17.90818181818182","South Africa"
"1994","-3.48","South Georgia and the South Sandwich Islands"
"1994","15.80379746835443","Spain"
"1994","27.36","Sri Lanka"
"1994","-4.77","Svalbard and Jan Mayen"
"1994","4.629567307692309","Sweden"
"1994","9.985714285714286","Switzerland"
"1994","19.77","Syrian Arab Republic"
"1994","13.446666666666667","Tajikistan"
"1994","27.536666666666665","Thailand"
"1994","27.48","Trinidad and Tobago"
"1994","13.978333333333333","Turkey"
"1994","16.341666666666665","Turkmenistan"
"1994","9.706","Ukraine"
"1994","9.544375000000002","United Kingdom"
"1994","11.097045508696688","United States"
"1994","17.315","Uruguay"
"1994","14.566666666666668","Uzbekistan"
"1994","24.1975","Venezuela"
"1994","28.34","Virgin Islands, U.S."
"1994","27.38","Wallis and Futuna"
"1995","6.3149999999999995","Aland Islands"
"1995","21.1325","Algeria"
"1995","28.16","American Samoa"
"1995","16.956875","Argentina"
"1995","1.9500000000000002","Armenia"
"1995","17.866282352941173","Australia"
"1995","7.5214285714285705","Austria"
"1995","16.03","Azerbaijan"
"1995","25.45","Bahamas"
"1995","7.7","Belarus"
"1995","10.97","Belgium"
"1995","25.43","Belize"
"1995","10.08","Bosnia and Herzegovina"
"1995","28.59","Cambodia"
"1995","4.153940455341504","Canada"
"1995","11.420746268656716","China"
"1995","26.88","Cocos (Keeling) Islands"
"1995","21.947499999999998","Colombia"
"1995","26.2","Costa Rica"
"1995","12.581666666666669","Croatia"
"1995","27.47","Cuba"
"1995","19.54","Cyprus"
"1995","7.733333333333333","Czech Republic"
"1995","8.852500000000001","Denmark"
"1995","23.19333333333333","Egypt"
"1995","28.36","El Salvador"
"1995","6.437222222222222","Estonia"
"1995","3.4607801418439728","Finland"
"1995","12.534347826086956","France"
"1995","26.7","French Guiana"
"1995","9.059713193116634","Germany"
"1995","16.934","Greece"
"1995","-3.13","Greenland"
"1995","27.04","Guadeloupe"
"1995","27.130000000000003","Guam"
"1995","18.25","Guatemala"
"1995","12.1","Guernsey"
"1995","10.912","Hungary"
"1995","1.8075","Iceland"
"1995","16.55625","Iran, Islamic Republic of"
"1995","10.543333333333333","Ireland"
"1995","10.58","Isle of Man"
"1995","19.900000000000002","Israel"
"1995","11.678333333333333","Italy"
"1995","18.252727272727274","Japan"
"1995","12","Jersey"
"1995","7.846","Kazakhstan"
"1995","13.170000000000002","Korea, Republic of"
"1995","4.11","Kyrgyzstan"
"1995","7.241666666666667","Lithuania"
"1995","10.16","Luxembourg"
"1995","27.615999999999996","Malaysia"
"1995","27.76","Maldives"
"1995","27.546666666666667","Marshall Islands"
"1995","24.77","Mauritius"
"1995","21.04609970674486","Mexico"
"1995","27.108571428571427","Micronesia, Federated States of"
"1995","2.0366666666666666","Mongolia"
"1995","15.51","Morocco"
"1995","21.4775","Namibia"
"1995","18.64","Nepal"
"1995","10.242413793103447","Netherlands"
"1995","24.025","New Caledonia"
"1995","11.768749999999999","New Zealand"
"1995","3.556781609195403","Norway"
"1995","27.115000000000002","Palau"
"1995","27.595","Papua New Guinea"
"1995","27.48375","Philippines"
"1995","21.06","Pitcairn"
"1995","7.890000000000001","Poland"
"1995","16.505000000000003","Portugal"
"1995","25.421176470588232","Puerto Rico"
"1995","9.986818181818181","Romania"
"1995","1.1678158458244106","Russian Federation"
"1995","18.875","Saint Helena"
"1995","24.433333333333334","Saudi Arabia"
"1995","12.176666666666668","Serbia"
"1995","27.1","Seychelles"
"1995","7.9799999999999995","Slovakia"
"1995","9.115000000000002","Slovenia"
"1995","17.60058823529412","South Africa"
"1995","16.070240963855422","Spain"
"1995","21.905","Sri Lanka"
"1995","-5.058","Svalbard and Jan Mayen"
"1995","4.693465909090907","Sweden"
"1995","8.972857142857142","Switzerland"
"1995","19.236666666666668","Syrian Arab Republic"
"1995","14.379999999999999","Tajikistan"
"1995","27.528","Thailand"
"1995","19.6","Tonga"
"1995","27.91","Trinidad and Tobago"
"1995","15.227142857142857","Turkey"
"1995","17.275000000000002","Turkmenistan"
"1995","8.52","Ukraine"
"1995","9.846883116883117","United Kingdom"
"1995","10.607797306551005","United States"
"1995","16.785","Uruguay"
"1995","15.445","Uzbekistan"
"1995","26.71166666666667","Venezuela"
"1995","27.5","Virgin Islands, U.S."
"1995","27.54","Wallis and Futuna"
"1996","4.906666666666666","Aland Islands"
"1996","21.137500000000003","Algeria"
"1996","28.09","American Samoa"
"1996","-15.34","Antarctica"
"1996","16.32684210526316","Argentina"
"1996","9.600000000000001","Armenia"
"1996","17.871324200913246","Australia"
"1996","6.438571428571429","Austria"
"1996","15.42","Azerbaijan"
"1996","24.95","Bahamas"
"1996","6.313333333333333","Belarus"
"1996","9.15","Belgium"
"1996","24.71","Belize"
"1996","9.77","Bosnia and Herzegovina"
"1996","28.27","Cambodia"
"1996","3.3432987910189995","Canada"
"1996","11.063034825870647","China"
"1996","27.14","Cocos (Keeling) Islands"
"1996","22.87","Colombia"
"1996","25.57","Costa Rica"
"1996","12.107692307692307","Croatia"
"1996","26.69","Cuba"
"1996","19.836666666666666","Cyprus"
"1996","6.096666666666668","Czech Republic"
"1996","7.4159999999999995","Denmark"
"1996","23.361666666666665","Egypt"
"1996","4.747777777777778","Estonia"
"1996","2.4635999999999996","Finland"
"1996","11.584999999999997","France"
"1996","26.69","French Guiana"
"1996","-10.114999999999998","French Southern Territories"
"1996","7.426996124031009","Germany"
"1996","16.58153846153846","Greece"
"1996","-6.37","Greenland"
"1996","26.63","Guadeloupe"
"1996","27.150000000000002","Guam"
"1996","10.99","Guernsey"
"1996","9.95","Hungary"
"1996","2.5700000000000003","Iceland"
"1996","16.21","Iran, Islamic Republic of"
"1996","9.638333333333334","Ireland"
"1996","9.48","Isle of Man"
"1996","20.377142857142854","Israel"
"1996","11.873076923076923","Italy"
"1996","17.973636363636363","Japan"
"1996","10.92","Jersey"
"1996","5.389600000000001","Kazakhstan"
"1996","13.003333333333332","Korea, Republic of"
"1996","26.54","Kuwait"
"1996","4.23","Kyrgyzstan"
"1996","5.611666666666667","Lithuania"
"1996","8.600000000000001","Luxembourg"
"1996","27.51","Malaysia"
"1996","27.8","Maldives"
"1996","27.813333333333333","Marshall Islands"
"1996","24.593333333333334","Mauritius"
"1996","20.89078791469193","Mexico"
"1996","27.44","Micronesia, Federated States of"
"1996","1.1754545454545455","Mongolia"
"1996","20.453333333333333","Namibia"
"1996","18.85","Nepal"
"1996","8.357272727272726","Netherlands"
"1996","24.060000000000002","New Caledonia"
"1996","12.0975","New Zealand"
"1996","3.101724137931034","Norway"
"1996","27.17","Palau"
"1996","27.526666666666667","Papua New Guinea"
"1996","27.384285714285713","Philippines"
"1996","20.98","Pitcairn"
"1996","6.365","Poland"
"1996","15.42","Portugal"
"1996","24.597647058823526","Puerto Rico"
"1996","9.28590909090909","Romania"
"1996","-0.2783333333333332","Russian Federation"
"1996","18.74","Saint Helena"
"1996","25.326666666666664","Saudi Arabia"
"1996","11.393333333333333","Serbia"
"1996","26.659999999999997","Seychelles"
"1996","7.0725","Slovakia"
"1996","8.272941176470587","Slovenia"
"1996","17.14611111111111","South Africa"
"1996","15.284470588235298","Spain"
"1996","15.97","Sri Lanka"
"1996","-4.112","Svalbard and Jan Mayen"
"1996","3.625092592592594","Sweden"
"1996","8.295714285714284","Switzerland"
"1996","19.570000000000004","Syrian Arab Republic"
"1996","12.933333333333332","Tajikistan"
"1996","27.381428571428575","Thailand"
"1996","19.49","Tonga"
"1996","27.52","Trinidad and Tobago"
"1996","13.87","Turkey"
"1996","16.292","Turkmenistan"
"1996","8.476666666666668","Ukraine"
"1996","8.767764705882353","United Kingdom"
"1996","10.230348941918054","United States"
"1996","16.625","Uruguay"
"1996","14.10666666666667","Uzbekistan"
"1996","26.107999999999997","Venezuela"
"1996","27.14","Virgin Islands, U.S."
"1996","27.3","Wallis and Futuna"
"1997","6.385","Aland Islands"
"1997","21.3","Algeria"
"1997","28.15","American Samoa"
"1997","16.57428571428571","Argentina"
"1997","8.844999999999999","Armenia"
"1997","18.038351409978308","Australia"
"1997","7.527142857142858","Austria"
"1997","15.39","Azerbaijan"
"1997","25.65","Bahamas"
"1997","7.073333333333333","Belarus"
"1997","10.78","Belgium"
"1997","25.53","Belize"
"1997","9.95","Bosnia and Herzegovina"
"1997","28.76","Cambodia"
"1997","4.146336996336996","Canada"
"1997","11.582885572139302","China"
"1997","24.88","Christmas Island"
"1997","26.91","Cocos (Keeling) Islands"
"1997","22.263333333333332","Colombia"
"1997","25.85","Costa Rica"
"1997","12.779230769230768","Croatia"
"1997","27","Cuba"
"1997","19.346666666666668","Cyprus"
"1997","7.75","Czech Republic"
"1997","9.004","Denmark"
"1997","23.157142857142862","Egypt"
"1997","28.84","El Salvador"
"1997","6.015882352941177","Estonia"
"1997","-5.43","Falkland Islands (Malvinas)"
"1997","3.130140845070422","Finland"
"1997","12.835208333333334","France"
"1997","26.7","French Guiana"
"1997","-11.87","French Southern Territories"
"1997","9.083532818532824","Germany"
"1997","16.472857142857144","Greece"
"1997","-4.1850000000000005","Greenland"
"1997","27.06","Guadeloupe"
"1997","27.12","Guam"
"1997","12.03","Guernsey"
"1997","10.59","Hungary"
"1997","2.482857142857143","Iceland"
"1997","16.4175","Iran, Islamic Republic of"
"1997","10.756666666666666","Ireland"
"1997","10.6","Isle of Man"
"1997","19.697142857142858","Israel"
"1997","12.74076923076923","Italy"
"1997","18.467272727272725","Japan"
"1997","11.87","Jersey"
"1997","7.280799999999999","Kazakhstan"
"1997","13.526666666666666","Korea, Republic of"
"1997","25.66","Kuwait"
"1997","6.55","Kyrgyzstan"
"1997","6.95","Lithuania"
"1997","10.07","Luxembourg"
"1997","27.792","Malaysia"
"1997","28.13","Maldives"
"1997","27.613333333333333","Marshall Islands"
"1997","24.986666666666668","Mauritius"
"1997","20.562188397472728","Mexico"
"1997","27.242","Micronesia, Federated States of"
"1997","2.570909090909091","Mongolia"
"1997","21.386666666666667","Namibia"
"1997","17.97","Nepal"
"1997","10.10205882352941","Netherlands"
"1997","23.405","New Caledonia"
"1997","11.488888888888889","New Zealand"
"1997","4.154823529411765","Norway"
"1997","27.244999999999997","Palau"
"1997","26.89","Papua New Guinea"
"1997","27.541249999999998","Philippines"
"1997","20.9","Pitcairn"
"1997","7.68","Poland"
"1997","16.39","Portugal"
"1997","24.62529411764706","Puerto Rico"
"1997","9.331363636363635","Romania"
"1997","-0.09352941176470599","Russian Federation"
"1997","18.85","Saint Helena"
"1997","24.887999999999998","Saudi Arabia"
"1997","11.466666666666667","Serbia"
"1997","27.52","Seychelles"
"1997","7.5475","Slovakia"
"1997","9.182777777777778","Slovenia"
"1997","17.580000000000002","South Africa"
"1997","-3.8","South Georgia and the South Sandwich Islands"
"1997","16.292926829268293","Spain"
"1997","22.009999999999998","Sri Lanka"
"1997","-5.04","Svalbard and Jan Mayen"
"1997","5.024120171673819","Sweden"
"1997","10.945","Switzerland"
"1997","18.753333333333334","Syrian Arab Republic"
"1997","14.785","Tajikistan"
"1997","27.564","Thailand"
"1997","18.99","Tonga"
"1997","13.544","Turkey"
"1997","17.189999999999998","Turkmenistan"
"1997","8.34952380952381","Ukraine"
"1997","10.036666666666667","United Kingdom"
"1997","10.329262642013818","United States"
"1997","18.465","Uruguay"
"1997","14.86","Uzbekistan"
"1997","25.83333333333334","Venezuela"
"1997","27.27","Wallis and Futuna"
"1998","5.951428571428572","Aland Islands"
"1998","21.21","Algeria"
"1998","17.10238095238095","Argentina"
"1998","13.65","Armenia"
"1998","18.493595505617982","Australia"
"1998","7.618571428571428","Austria"
"1998","16.03","Azerbaijan"
"1998","25.91","Bahamas"
"1998","7.31","Belarus"
"1998","10.56","Belgium"
"1998","25.24","Belize"
"1998","10.34","Bosnia and Herzegovina"
"1998","29.56","Cambodia"
"1998","5.510914127423819","Canada"
"1998","12.470051813471503","China"
"1998","25.6","Christmas Island"
"1998","27.71","Cocos (Keeling) Islands"
"1998","22.964","Colombia"
"1998","26.31","Costa Rica"
"1998","13.080000000000002","Croatia"
"1998","27.03","Cuba"
"1998","20.516666666666666","Cyprus"
"1998","8.069999999999999","Czech Republic"
"1998","8.706","Denmark"
"1998","23.708333333333332","Egypt"
"1998","28.73","El Salvador"
"1998","5.6241176470588226","Estonia"
"1998","-5.025","Falkland Islands (Malvinas)"
"1998","2.5168918918918926","Finland"
"1998","12.244565217391305","France"
"1998","27.33","French Guiana"
"1998","-11.92","French Southern Territories"
"1998","9.235270541082167","Germany"
"1998","17.09962962962963","Greece"
"1998","-2.69375","Greenland"
"1998","27.41","Guadeloupe"
"1998","27.373333333333335","Guam"
"1998","11.57","Guernsey"
"1998","11.078","Hungary"
"1998","2.3125","Iceland"
"1998","16.94","Iran, Islamic Republic of"
"1998","10.479999999999999","Ireland"
"1998","10.64","Isle of Man"
"1998","20.84857142857143","Israel"
"1998","14.338","Italy"
"1998","19.405","Japan"
"1998","11.58","Jersey"
"1998","6.4588","Kazakhstan"
"1998","14.153333333333334","Korea, Republic of"
"1998","26.66","Kuwait"
"1998","5.3","Kyrgyzstan"
"1998","6.913333333333334","Lithuania"
"1998","9.83","Luxembourg"
"1998","28.268","Malaysia"
"1998","28.1","Maldives"
"1998","27.709999999999997","Marshall Islands"
"1998","25.176666666666666","Mauritius"
"1998","21.1247181372549","Mexico"
"1998","27.08428571428571","Micronesia, Federated States of"
"1998","3.118","Mongolia"
"1998","22.143333333333334","Namibia"
"1998","19.2","Nepal"
"1998","10.25787878787879","Netherlands"
"1998","24.78","New Caledonia"
"1998","12.73875","New Zealand"
"1998","3.3725531914893616","Norway"
"1998","28.1","Palau"
"1998","27.905","Papua New Guinea"
"1998","28.227999999999998","Philippines"
"1998","20.78","Pitcairn"
"1998","7.85","Poland"
"1998","15.94","Portugal"
"1998","25.65636363636364","Puerto Rico"
"1998","9.997272727272728","Romania"
"1998","-0.8354248366013074","Russian Federation"
"1998","19.015","Saint Helena"
"1998","26.214","Saudi Arabia"
"1998","12.326666666666666","Serbia"
"1998","27.715","Seychelles"
"1998","8.1375","Slovakia"
"1998","9.444444444444445","Slovenia"
"1998","17.790714285714284","South Africa"
"1998","-2.84","South Georgia and the South Sandwich Islands"
"1998","15.821097560975609","Spain"
"1998","22.555","Sri Lanka"
"1998","-4.72","Svalbard and Jan Mayen"
"1998","4.261869918699187","Sweden"
"1998","9.06857142857143","Switzerland"
"1998","20.276666666666667","Syrian Arab Republic"
"1998","10.62","Tajikistan"
"1998","28.292","Thailand"
"1998","20.45","Tonga"
"1998","14.186666666666667","Turkey"
"1998","17.5","Turkmenistan"
"1998","9.335714285714285","Ukraine"
"1998","9.728734177215191","United Kingdom"
"1998","11.312912027941502","United States"
"1998","17.493333333333336","Uruguay"
"1998","14.95","Uzbekistan"
"1998","26.528333333333336","Venezuela"
"1998","27.44","Wallis and Futuna"
"1999","6.635","Aland Islands"
"1999","27.57","American Samoa"
"1999","16.498636363636365","Argentina"
"1999","6.38","Armenia"
"1999","18.28232142857143","Australia"
"1999","7.78142857142857","Austria"
"1999","16.02","Azerbaijan"
"1999","25.3","Bahamas"
"1999","26.96","Barbados"
"1999","8.396666666666667","Belarus"
"1999","11.08","Belgium"
"1999","10.62","Bosnia and Herzegovina"
"1999","28.17","Cambodia"
"1999","4.987061365600689","Canada"
"1999","12.03128865979381","China"
"1999","24.96","Christmas Island"
"1999","27.63","Cocos (Keeling) Islands"
"1999","25.54","Costa Rica"
"1999","13.295384615384613","Croatia"
"1999","20.593333333333334","Cyprus"
"1999","8.46","Czech Republic"
"1999","9.375","Denmark"
"1999","6.715882352941176","Estonia"
"1999","-4.45","Falkland Islands (Malvinas)"
"1999","3.3848148148148147","Finland"
"1999","12.65108695652174","France"
"1999","26.72","French Guiana"
"1999","-12.17","French Southern Territories"
"1999","9.614989939637834","Germany"
"1999","17.134999999999998","Greece"
"1999","-4.115","Greenland"
"1999","26.81","Guadeloupe"
"1999","27.64","Guam"
"1999","11.91","Guernsey"
"1999","11.094","Hungary"
"1999","2.1371428571428575","Iceland"
"1999","16.906666666666666","Iran, Islamic Republic of"
"1999","10.558571428571428","Ireland"
"1999","10.66","Isle of Man"
"1999","19.718","Israel"
"1999","6.875","Italy"
"1999","18.81125","Japan"
"1999","12.21","Jersey"
"1999","7.299600000000001","Kazakhstan"
"1999","13.576666666666666","Korea, Republic of"
"1999","4.3","Kyrgyzstan"
"1999","7.914","Lithuania"
"1999","10.465","Luxembourg"
"1999","27.424999999999997","Marshall Islands"
"1999","24.863333333333333","Mauritius"
"1999","20.534389776357845","Mexico"
"1999","26.82111111111111","Micronesia, Federated States of"
"1999","4.7700000000000005","Mongolia"
"1999","21.44666666666667","Namibia"
"1999","19.71","Nepal"
"1999","10.7978125","Netherlands"
"1999","23.9","New Caledonia"
"1999","12.526666666666667","New Zealand"
"1999","26.19","Northern Mariana Islands"
"1999","3.9379310344827596","Norway"
"1999","26.816666666666666","Palau"
"1999","27.3","Papua New Guinea"
"1999","27.66428571428571","Philippines"
"1999","9.54","Poland"
"1999","15.4","Portugal"
"1999","24.685000000000002","Puerto Rico"
"1999","10.824761904761905","Romania"
"1999","-0.14388655462184863","Russian Federation"
"1999","19.06","Saint Helena"
"1999","27.84","Saudi Arabia"
"1999","12.51","Serbia"
"1999","27.155","Seychelles"
"1999","8.555","Slovakia"
"1999","9.497222222222224","Slovenia"
"1999","18.416666666666668","South Africa"
"1999","-1.74","South Georgia and the South Sandwich Islands"
"1999","15.374342105263159","Spain"
"1999","15.88","Sri Lanka"
"1999","-3.082","Svalbard and Jan Mayen"
